Station_ID,Station_Name,DateTime_UTC-07:00,Rain_in,AirTemp_F,RH_percent,DewPt_F,SoilTemp_F,WaterCont_2in_ m3/m3,WaterCont_8in_ m3/m3,WaterCont_20in_ m3/m3,SnowDepth_In,WindSpeed_ms,WindGust_ms,WindDirection_degrees
9,Independence Pass,12/6/17 8:25,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 8:30,0,-888,69,,31.49,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 8:35,0,-888,69,,31.49,0.13,0.12,0.15,33,,,
9,Independence Pass,12/6/17 8:40,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 8:45,0,-888,69,,31.49,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 8:50,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 8:55,0,-888,69,,31.49,0.13,0.12,0.15,29,,,
9,Independence Pass,12/6/17 9:00,0,-888,69,,31.49,0.13,0.12,0.15,33,,,
9,Independence Pass,12/6/17 9:05,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 9:10,0,-888,69,,31.541,0.13,0.12,0.15,31,,,
9,Independence Pass,12/6/17 9:15,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 9:20,0,-888,69,,31.591,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 9:25,0,-888,69,,31.591,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 9:30,0,-888,69,,31.541,0.13,0.12,0.15,33,,,
9,Independence Pass,12/6/17 9:35,0,-888,69,,31.591,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 9:40,0,-888,69,,31.541,0.13,0.12,0.15,33,,,
9,Independence Pass,12/6/17 9:45,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 9:50,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 9:55,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 10:00,0,-888,69,,31.541,0.13,0.12,0.15,33,,,
9,Independence Pass,12/6/17 10:05,0,-888,69,,31.49,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 10:10,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 10:15,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 10:20,0,-888,69,,31.591,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 10:25,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 10:30,0,-888,69,,31.541,0.13,0.12,0.15,33,,,
9,Independence Pass,12/6/17 10:35,0,-888,69,,31.591,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 10:40,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 10:45,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 10:50,0,-888,69,,31.49,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 10:55,0,-888,69,,31.591,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 11:00,0,-888,69,,31.591,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 11:05,0,-888,69,,31.591,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 11:10,0,-888,69,,31.49,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 11:15,0,-888,69,,31.591,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 11:20,0,-888,69,,31.591,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 11:25,0,-888,69,,31.49,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 11:30,0,-888,69,,31.591,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 11:35,0,-888,69,,31.541,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 11:40,0,-888,69,,31.541,0.13,0.12,0.15,33,,,
9,Independence Pass,12/6/17 11:45,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 11:50,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 11:55,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 12:00,0,-888,69,,31.49,0.13,0.12,0.15,32,,,
9,Independence Pass,12/6/17 12:05,0,-888,69,,31.49,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 12:10,0,-888,69,,31.49,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 12:15,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 12:20,0,-888,69,,31.49,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 12:25,0,-888,69,,31.541,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 12:30,0,-888,69,,31.591,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 12:35,0,-888,69,,31.591,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 12:40,0,-888,69,,31.541,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 12:45,0,-888,69,,31.49,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 12:50,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 12:55,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 13:00,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 13:05,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 13:10,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 13:15,0,-888,69,,31.49,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 13:20,0,-888,69,,31.49,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 13:25,0,-888,69,,31.591,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 13:30,0,-888,69,,31.541,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 13:35,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 13:40,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 13:45,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 13:50,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 13:55,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 14:00,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 14:05,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 14:10,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 14:15,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 14:20,0,-888,69,,31.49,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 14:25,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 14:30,0,-888,69,,31.541,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 14:35,0,-888,69,,31.541,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 14:40,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 14:45,0,-888,69,,31.49,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 14:50,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 14:55,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 15:00,0,-888,69,,31.44,0.13,0.12,0.15,34,,,
9,Independence Pass,12/6/17 15:05,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 15:10,0,-888,69,,31.49,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 15:15,0,-888,69,,31.49,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 15:20,0,-888,69,,31.49,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 15:25,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 15:30,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 15:35,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 15:40,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 15:45,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 15:50,0,-888,69,,31.49,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 15:55,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:00,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:05,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:10,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:15,0,-888,69,,31.44,0.13,0.12,0.15,0,,,
9,Independence Pass,12/6/17 16:20,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:25,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:30,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:35,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:40,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:45,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:50,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 16:55,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:00,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:05,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:10,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:15,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:20,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:30,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:35,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:40,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:45,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:50,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 17:55,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:00,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:05,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:10,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:15,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:20,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:25,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:30,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:35,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:40,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:45,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:50,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 18:55,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:00,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:05,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:10,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:15,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:20,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:30,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:35,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:40,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:45,0,-888,69,,31.44,0.13,0.12,0.15,35,,,
9,Independence Pass,12/6/17 19:50,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 19:55,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:00,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:05,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:10,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:15,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:20,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:30,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:35,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:40,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:45,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:50,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 20:55,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:00,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:05,0,-139,25,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:10,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:15,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:20,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:30,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:35,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:40,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:45,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:50,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 21:55,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:00,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:05,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:10,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:15,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:20,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:30,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:35,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:40,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:45,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:50,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 22:55,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:00,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:05,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:10,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:15,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:20,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:30,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:35,0,-888,69,,31.44,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:40,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:45,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:50,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/6/17 23:55,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:00,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:05,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:10,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:15,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:20,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:30,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:35,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:40,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:45,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:50,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 0:55,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:00,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:05,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:10,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:15,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:20,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:30,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:35,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:40,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:45,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:50,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 1:55,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:00,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:05,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:10,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:15,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:20,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:30,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:35,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:40,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:45,0,-888,69,,31.39,0.13,0.12,0.15,34,,,
9,Independence Pass,12/7/17 2:50,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 2:55,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:00,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:05,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:10,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:15,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:20,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:30,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:35,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:40,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:45,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:50,0,-139,25,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 3:55,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 4:00,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 4:05,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 4:10,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 4:15,0,-888,69,,31.39,0.13,0.12,0.15,34,,,
9,Independence Pass,12/7/17 4:20,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 4:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 4:30,0,-888,69,,31.39,0.13,0.12,0.15,34,,,
9,Independence Pass,12/7/17 4:35,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 4:40,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 4:45,0,-888,69,,31.44,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 4:50,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 4:55,0,-888,69,,31.44,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 5:00,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 5:05,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 5:10,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 5:15,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 5:20,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 5:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 5:30,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 5:35,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 5:40,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 5:45,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 5:50,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 5:55,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 6:00,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 6:05,0,-888,69,,31.44,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 6:10,0,-888,69,,31.44,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 6:15,0,-888,69,,31.39,0.13,0.12,0.15,34,,,
9,Independence Pass,12/7/17 6:20,0,-888,69,,31.39,0.13,0.12,0.15,30,,,
9,Independence Pass,12/7/17 6:25,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 6:30,0,-888,69,,31.39,0.13,0.12,0.15,31,,,
9,Independence Pass,12/7/17 6:35,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 6:40,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 6:45,0,-888,69,,31.39,0.13,0.12,0.15,34,,,
9,Independence Pass,12/7/17 6:50,0,-888,69,,31.39,0.13,0.12,0.15,,,,
9,Independence Pass,12/7/17 6:55,0,-888,69,,31.39,0.13,0.12,0.15,33,,,
9,Independence Pass,12/7/17 7:00,0,-888,69,,31.39,0.13,0.12,0.15,34,,,
9,Independence Pass,12/7/17 7:05,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 7:10,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 7:15,0,-888,69,,31.39,0.13,0.12,0.15,34,,,
9,Independence Pass,12/7/17 7:20,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 7:25,0,-888,69,,31.39,0.13,0.12,0.15,33,,,
9,Independence Pass,12/7/17 7:30,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 7:35,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 7:40,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 7:45,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 7:50,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 7:55,0,-888,69,,31.39,0.13,0.12,0.15,34,,,
9,Independence Pass,12/7/17 8:00,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 8:05,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 8:10,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 8:15,0,-888,69,,31.39,0.13,0.12,0.15,34,,,
9,Independence Pass,12/7/17 8:20,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 8:25,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 8:30,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 8:35,0,-888,69,,31.39,0.13,0.12,0.15,35,,,
9,Independence Pass,12/7/17 21:30,0,-888,0,,31.39,0.13,0.12,0.15,35,,,
